dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,5C_1593006542,7.158132052268229,0.039603960396039604,-80.13590467404391,100,1.1084372881552733,3.0410251496807086,0.6336633663366337,7.158132052268229,11.196496689209994,0.16831683168316833,-10.684638945487222,274.14402568175376,0.9306930693069307,-80.13590467404391,27.84133128696931,0.9479166666666666
NURSE,5C_1593018622,18.07495423170667,0.009900990099009901,-101.98145580212564,100,0.913757440813065,2.912057232616196,0.6732673267326733,18.07495423170667,8.727774324386532,0.019801980198019802,-20.066357240959405,237.1792837381285,0.9801980198019802,-101.98145580212564,22.801882353976104,1.0
NURSE,5C_1593094946,1.3818074992007041,0.5247524752475248,-659.1813640328106,100,0.18064989485557537,2.994687941649743,0.8316831683168316,1.3818074992007041,10.201523866933284,0.7821782178217822,-20.33011340889675,297.5633010234876,0.9801980198019802,-659.1813640328106,25.47323275111367,0.9775280898876404
NURSE,6B_1587569373,3.0476864664180994,0.19801980198019803,-219.83802059056725,100,0.4024985361017618,3.131656252246411,0.801980198019802,3.0476864664180994,13.066731601046587,0.5742574257425742,-8.987538653054344,303.18391591587607,0.8910891089108911,-219.83802059056725,24.503273143606677,0.989010989010989
NURSE,6B_1587585327,9.334878831883088,0.0297029702970297,,100,0.0,3.054209296968578,1.0,9.334878831883088,13.212102521191234,0.1188118811881188,-15.484750451298623,356.25958422242303,0.9504950495049505,,34.05763344763692,
NURSE,6B_1587653438,1.4846533964490618,0.27722772277227725,-613.5790958880317,100,0.12441096272389893,2.762055140234026,0.9108910891089109,1.4846533964490618,10.464518345529243,0.7326732673267327,-15.00438665961451,91.80154794073931,0.9702970297029703,-613.5790958880317,25.2181721104101,1.0
NURSE,6B_1588961203,9.07058280242427,0.0297029702970297,-122.0729244147455,100,0.17071524248899314,3.101797515457662,0.900990099009901,9.07058280242427,10.625217955564642,0.10891089108910891,-12.205499376572902,94.83631554762904,0.9108910891089109,-122.0729244147455,28.418400617379387,1.0
NURSE,6B_1588970444,-2.0682758472562455,0.48514851485148514,,100,0.0,2.9364220478368264,1.0,-2.0682758472562455,8.899264003472595,0.9900990099009901,-12.956605318933043,259.10493431842775,0.9603960396039604,,26.693415418411693,
NURSE,6B_1589052301,1.1646903702711597,0.15841584158415842,,100,0.0,2.9451903479633867,1.0,1.1646903702711597,9.555019747890407,0.7821782178217822,-13.66886696663687,117.24741625713942,0.9405940594059405,,25.756515196108747,
NURSE,6B_1589901451,2.767158862707447,0.24752475247524752,-137.69899172459637,100,0.37976770121244363,2.523458683880178,0.7920792079207921,2.767158862707447,11.612638836916203,0.5841584158415841,-13.310884804915645,94.89877219879521,0.9306930693069307,-137.69899172459637,48.428031571912285,0.9770114942528736
NURSE,6B_1590172247,4.077164645118273,0.019801980198019802,,100,0.0,2.8533608318946886,1.0,4.077164645118273,10.648434355722848,0.46534653465346537,-6.375200259933536,294.78747953931287,0.8415841584158416,,39.63287042634194,
NURSE,6B_1592925729,6.621332129466737,0.039603960396039604,-54.00264418123074,100,0.44972382957500434,2.67140394293349,0.801980198019802,6.621332129466737,11.309310019959392,0.19801980198019803,-14.113992938154183,104.8038033865465,0.9108910891089109,-54.00264418123074,23.60807916466751,0.978494623655914
NURSE,6B_1592996203,8.63833387614386,0.019801980198019802,,100,0.0,2.9463356062984323,1.0,8.63833387614386,11.243400662731299,0.16831683168316833,-20.712459866624158,404.0947391735011,0.9801980198019802,,29.27711777085328,
NURSE,6B_1593024104,0.9930783588786198,0.5445544554455446,-154.12385286469552,100,0.4440943366110368,3.082333663611109,0.8712871287128713,0.9930783588786198,10.401640879117089,0.8415841584158416,-16.237742174617324,122.61513713563308,1.0,-154.12385286469552,34.07503944523456,0.9895833333333334
NURSE,6B_1593083317,0.7599953658924505,0.6435643564356436,-96.87978008903525,100,0.5367035547937667,2.894852105346848,0.7524752475247525,0.7599953658924505,10.38788856108203,0.8811881188118812,-11.134120650328043,45.49530252723747,0.8910891089108911,-96.87978008903525,25.903159764340028,0.9885057471264368
NURSE,6B_1593091155,3.4171256840670594,0.21782178217821782,,100,0.0,3.192058950882609,1.0,3.4171256840670594,11.970749243487308,0.5544554455445545,-5.489389547125484,243.12175057576985,0.9306930693069307,,33.21364323055914,
NURSE,6B_1593101741,2.8411283408066765,0.19801980198019803,-45.13921150994144,100,1.1962746887360387,3.0859348334306103,0.6435643564356436,2.8411283408066765,11.601099490888394,0.5841584158415841,-14.695841305338945,96.3341364443107,0.9801980198019802,-45.13921150994144,28.315316896329197,0.956989247311828
NURSE,6B_1593110897,1.3575841698708473,0.6237623762376238,-46.422688522575655,100,1.557423671480479,3.220509154003135,0.46534653465346537,1.3575841698708473,14.598840895800107,0.8415841584158416,-11.794838711279453,94.17939450497742,0.9306930693069307,-46.422688522575655,46.961813938624594,0.9789473684210527
NURSE,6B_1593168956,8.167478474315885,0.009900990099009901,,100,0.0,2.8896830568600604,1.0,8.167478474315885,9.958807812505263,0.10891089108910891,-15.876914103415288,134.36413948421992,0.9603960396039604,,25.487074471222414,
NURSE,6B_1593176942,2.200914695470715,0.2871287128712871,-90.1748581418516,100,0.39693387984945555,3.350607955377781,0.8910891089108911,2.200914695470715,11.476638632180839,0.6435643564356436,-15.369179133583202,153.23690193951674,0.9702970297029703,-90.1748581418516,26.951855437574636,0.9894736842105263
NURSE,6B_1593191957,2.0673224239372985,0.2871287128712871,-55.626629993931786,100,0.701112417639244,3.22591669056731,0.7920792079207921,2.0673224239372985,10.955974535235105,0.6831683168316832,-15.822169792238697,93.01004459536098,0.9801980198019802,-55.626629993931786,23.502402487233493,0.9895833333333334
NURSE,6B_1593427701,0.6095708804161859,0.7821782178217822,-317.05470109399226,100,0.17889182816441726,3.1791692900296606,0.8811881188118812,0.6095708804161859,12.38633961199554,0.9306930693069307,-10.584871978199999,166.8945143015599,0.9108910891089109,-317.05470109399226,31.53105293076711,1.0
NURSE,6B_1593437366,2.4308173651245966,0.2871287128712871,-30.818742220937484,100,1.6712697178623888,3.0894882441698797,0.297029702970297,2.4308173651245966,12.672589891908766,0.6138613861386139,-12.260060580903541,69.46385653008953,0.900990099009901,-30.818742220937484,45.87692524769341,0.9333333333333333
NURSE,6B_1593446044,-0.38247055626811743,0.09900990099009901,,100,0.0,2.8369930619276706,1.0,-0.38247055626811743,10.216299947547883,0.9900990099009901,-16.608053747532267,180.18835705380118,1.0,,20.378163892671083,
NURSE,6B_1593455714,-2.9768674520730656,0.6336633663366337,,100,0.0,2.6786754890976336,1.0,-2.9768674520730656,10.652688984177708,1.0,-4.53809973891731,59.28892762378473,0.7722772277227723,,29.43863184998009,
NURSE,6B_1593514692,0.8622457171513815,0.06930693069306931,,100,0.0,2.9960565063999884,1.0,0.8622457171513815,10.702601719759961,0.8712871287128713,-19.586271339836003,469.2020928683525,0.9801980198019802,,39.72238828352227,
NURSE,6D_1594757863,0.44875086148380205,0.8118811881188119,-11.332037769578188,100,2.419030848276812,2.9268403611497606,0.15841584158415842,0.44875086148380205,8.780573054405364,0.8811881188118812,-2.308920284673377,50.16751914389566,0.5841584158415841,-11.332037769578188,25.621827365204425,0.8522727272727273
NURSE,6D_1594831043,2.0789070456235095,0.32673267326732675,-249.39099369557024,100,0.2658900311881423,3.2066835166624528,0.8910891089108911,2.0789070456235095,12.615723703109616,0.6831683168316832,-15.005544229049406,157.51450183903037,0.9405940594059405,-249.39099369557024,27.355705986556888,1.0
NURSE,6D_1594910470,1.3776441761920069,0.5346534653465347,-90.67334722142043,100,0.9418996472008938,3.4400318682393607,0.693069306930693,1.3776441761920069,12.674848316103262,0.7623762376237624,-5.522485074617634,432.30204856948797,0.9306930693069307,-90.67334722142043,22.551004450907985,0.9791666666666666
NURSE,6D_1594998483,5.566524356379887,0.0594059405940594,,100,0.0,3.068671339931174,1.0,5.566524356379887,12.214705719706206,0.31683168316831684,33.220531691215,360.4548758864651,0.7920792079207921,,30.464863431626878,
NURSE,6D_1595339521,3.8162076878750213,0.019801980198019802,,100,0.0,3.485969751712866,1.0,3.8162076878750213,13.590225989483427,0.45544554455445546,-18.217861874838718,187.86768658091947,0.9900990099009901,,23.526635888845348,
NURSE,6D_1595523837,2.0670230638304474,0.19801980198019803,,100,0.0,2.8901486846575746,1.0,2.0670230638304474,9.724682865050253,0.5742574257425742,-8.345150450196797,222.93952177374283,0.9306930693069307,,23.52776757356979,
NURSE,6D_1595604487,1.953707370160373,0.4752475247524752,,100,0.0,3.1381020440166627,1.0,1.953707370160373,11.073370023627398,0.6039603960396039,-10.79517601223688,389.3994159868225,0.9207920792079208,,24.365249482121268,
NURSE,7A_1587228286,3.198135758430226,0.18811881188118812,-87.28111893066654,100,1.088970153001546,3.3600616645644257,0.7128712871287128,3.198135758430226,13.177917516283388,0.6039603960396039,-7.046915310205804,391.673251123593,0.9405940594059405,-87.28111893066654,12.8802426236884,1.0
NURSE,7A_1587298286,1.7971087564483241,0.3069306930693069,-89.02858112105844,100,1.0858519803456397,2.6209017606718583,0.594059405940594,1.7971087564483241,11.453468836815166,0.7128712871287128,-10.259776752272273,302.86057358664016,0.9306930693069307,-89.02858112105844,31.068746519274193,0.9782608695652174
NURSE,7A_1587326219,-0.34887239741448184,0.38613861386138615,,100,0.0,2.9695045683202834,1.0,-0.34887239741448184,10.465929300024587,0.9900990099009901,-10.504227445491892,31.98932748090313,0.8910891089108911,,20.95904863810644,
NURSE,7A_1587556854,8.076785224389369,0.009900990099009901,,100,0.0,2.98828707895243,1.0,8.076785224389369,11.094641625001596,0.12871287128712872,-17.210810594315262,586.3814595823491,0.9900990099009901,,27.235949982825453,
NURSE,7A_1587583295,3.8065925540076933,0.18811881188118812,-61.54910943593814,100,0.9052289275337837,3.4736719924159987,0.8118811881188119,3.8065925540076933,13.20595175558584,0.49504950495049505,-13.572525292197042,402.20098343098795,0.9900990099009901,-61.54910943593814,8.156333462216635,0.9894736842105263
NURSE,7A_1587643240,0.5759146874452199,0.7920792079207921,-1363.01551875963,100,0.10366440360051649,3.046610531717078,0.8811881188118812,0.5759146874452199,11.7916833701757,0.9108910891089109,-2.8184286584928486,1091.1885647622255,0.9306930693069307,-1363.01551875963,21.615247219732723,1.0
NURSE,7A_1588977047,10.321502191522313,0.009900990099009901,-305.6712449334348,100,0.09007474085315961,3.091519041967778,0.9306930693069307,10.321502191522313,10.353598599820172,0.06930693069306931,-17.030347269559,128.26291992867718,1.0,-305.6712449334348,23.05923105737559,0.9895833333333334
NURSE,7A_1589025873,-0.12484696238152537,0.039603960396039604,,100,0.0,3.054526080912353,1.0,-0.12484696238152537,10.370242655442205,0.9900990099009901,-21.12753863196076,423.8667432580698,1.0,,25.38697705318978,
NURSE,7A_1589055551,1.5366959972452605,0.4158415841584158,-6.359799475088405,100,0.7007143032488804,2.884160627841156,0.6633663366336634,1.5366959972452605,12.502339553802749,0.6534653465346535,1.1685790819221893,32.80017488879061,0.5544554455445545,-6.359799475088405,16.673464148164296,0.9047619047619048
NURSE,7A_1592926372,0.7243052466629933,0.0891089108910891,,100,0.0,2.8518357185467855,1.0,0.7243052466629933,10.486057704836098,0.9306930693069307,-16.252601297257797,91.70433909730906,1.0,,32.51706116554234,
NURSE,7A_1592933285,1.8898070091246382,0.297029702970297,,100,0.0,2.883277794182543,1.0,1.8898070091246382,11.154720128506687,0.7425742574257426,-17.864248292090224,165.72128932425463,0.9900990099009901,,29.12913115345635,
NURSE,7A_1592941276,0.706886089745808,0.7029702970297029,-48.28634309653698,100,1.1013502242685806,3.1423024187666266,0.6336633663366337,0.706886089745808,10.637059989057965,0.9207920792079208,-12.11630794126495,91.64955698070028,0.9405940594059405,-48.28634309653698,19.649106284638805,0.9565217391304348
NURSE,7A_1593091052,1.5801615175854522,0.3564356435643564,-474.8047524938406,100,0.13100464330463008,2.827715890333533,0.8514851485148515,1.5801615175854522,10.848692449947709,0.7623762376237624,-16.216660484246972,95.40882586378298,0.9900990099009901,-474.8047524938406,27.78502810832355,1.0
NURSE,7A_1593104418,0.8564080004201173,0.07920792079207921,,100,0.0,3.1069243442601358,1.0,0.8564080004201173,10.465459957332131,0.8514851485148515,-14.192541291077703,86.574469605584,0.9702970297029703,,14.090989751822438,
NURSE,7A_1593115159,4.813003236994632,0.39603960396039606,-509.91733174872155,100,0.09841633700723179,3.058610613152567,0.900990099009901,4.813003236994632,12.904317572360453,0.36633663366336633,-9.400016710320529,77.56051555610058,0.8613861386138614,-509.91733174872155,19.531455019309806,1.0
NURSE,7A_1593177044,28.18003305405182,0.009900990099009901,-33.85641030338733,100,2.653291001271084,2.536221851646687,0.0594059405940594,28.18003305405182,9.411496133574374,0.009900990099009901,-20.31464478154021,350.0706827518421,1.0,-33.85641030338733,14.728283877253894,1.0
NURSE,7A_1593192268,-2.565425297758793,0.6336633663366337,,100,0.0,3.1722703048445986,1.0,-2.565425297758793,10.775592893287584,1.0,-11.334180882753913,192.12035096679205,0.9504950495049505,,20.139795428252956,
NURSE,7A_1593436174,1.0410609299640328,0.504950495049505,-29.32249460233694,100,1.143570997885125,2.8826472751811183,0.6138613861386139,1.0410609299640328,8.330672334624921,0.8415841584158416,-13.57529721832151,42.833323790426995,0.9603960396039604,-29.32249460233694,13.44503612217247,0.9893617021276596
NURSE,7A_1593521778,-4.574310957461307,0.6237623762376238,,100,0.0,2.8879962568705335,1.0,-4.574310957461307,10.650063527507884,1.0,-16.759326251376592,119.70101911871895,1.0,,17.926681731988253,
NURSE,7A_1593527735,0.05367240660211792,0.9801980198019802,-20.01625197138627,100,1.253079096255042,3.0996026646346033,0.5742574257425742,0.05367240660211792,11.11421295724169,0.9900990099009901,-4.312567625038014,87.56655425438117,0.8514851485148515,-20.01625197138627,20.26529435465641,0.979381443298969
NURSE,7A_1593534070,0.2541923548160412,0.693069306930693,,100,0.0,2.7729874438282383,1.0,0.2541923548160412,10.219374069335652,0.9504950495049505,-14.27778673591763,152.0903159278074,0.9405940594059405,,29.203568242894555,
NURSE,7A_1593609973,-1.4601371446382245,0.5841584158415841,,100,0.0,2.8327199768059845,1.0,-1.4601371446382245,9.919914592515417,1.0,-15.677222603408836,163.1376801731792,0.9801980198019802,,14.268568933590334,
NURSE,7A_1593620516,1.481998331689681,0.48514851485148514,-2070.0816570429142,100,0.0246443722933447,3.022604395878371,0.900990099009901,1.481998331689681,11.09449303572326,0.7821782178217822,-10.472026564758039,72.05199334674975,0.8910891089108911,-2070.0816570429142,15.102563260188859,1.0
NURSE,7A_1593633083,0.26409288435331746,0.7524752475247525,-186.31455050537602,100,0.21701320445180716,3.081094882767114,0.8811881188118812,0.26409288435331746,10.188125141845298,0.9405940594059405,-13.981080989235636,49.2553588608054,1.0,-186.31455050537602,61.60635540357917,1.0
NURSE,7A_1593696872,4.445601293405048,0.297029702970297,,100,0.0,3.3039251289374705,1.0,4.445601293405048,10.68447794166572,0.33663366336633666,-14.563983637862691,68.80833485360739,0.9801980198019802,,27.582958821572067,
NURSE,7A_1593701029,4.704229246771888,0.019801980198019802,,100,0.0,2.9796542711403857,1.0,4.704229246771888,11.783220825049298,0.31683168316831684,-15.44150676704271,98.27700732762874,0.9900990099009901,,20.712351707914323,
NURSE,7A_1593709119,8.95534839792117,0.0297029702970297,,100,0.0,2.8248724528573654,1.0,8.95534839792117,11.813849506732618,0.12871287128712872,-18.956149179155773,292.4619043263463,0.9801980198019802,,41.25107223476959,
NURSE,7A_1594043417,3.5615371320633358,0.15841584158415842,-29.64873745078279,100,0.911420135065232,2.935027225050575,0.7128712871287128,3.5615371320633358,11.864984379693762,0.5247524752475248,-16.355339656847832,104.22096166350475,0.9801980198019802,-29.64873745078279,19.753018513697093,0.9354838709677419
