dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
EXAM,S8,596,,,,,,,0.0,0.16344399032224746,0.027892362779386844,False,,,,-233.44609667476143,-448.89219334952287,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S8,359,,,,,,,0.0,0.19058506815307474,0.24981492372778855,False,,,,-85.46107940646124,-152.92215881292248,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S8,332,11.491868437502118,-3.6086479769538973,0.5073751999423837,-3.69540518978859,13.58473479105272,-8.211994838341994,0.00918108913665493,0.6117694054256737,0.3,True,6.573492759466221,10.0819391835672,0.5060240963855421,307.015302157202,632.030604314404,True,1.882397276294771,0.030339025240814124,0.0030120481927710845,0.09036144578313253,0.12349397590361445,0.7831325301204819,0.0
EXAM,S9,473,,,,,,,0.0,0.1327897544949298,0.006422595906734684,False,,,,-283.22344027468705,-548.4468805493741,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S9,422,0.9965170105688265,-1.267513710802938,-0.1648137212178667,0.04227166117400078,0.9495245817126973,-8.971252420221415,0.02687348711750965,0.13146907292549348,0.3,True,-1.4850239636207607,1.1024904253539132,0.2014218009478673,-256.82899076219167,-495.65798152438333,True,0.1976352209023721,0.42171373753900737,0.22748815165876776,0.07109004739336493,0.2014218009478673,0.5,0.0
EXAM,S9,414,,,,,,,0.0,0.226708343254893,0.20698057573345463,False,,,,-26.90793536676472,-35.81587073352944,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594140175,260,3.7323257352511505,0.028359421573664924,0.04820311333914468,3.6633200854097443,20.625361117527234,-52.821694565091406,0.013949734135929535,0.3610652891111801,0.0030602598191991565,True,5.845996458313632,3.9029317038829427,0.45,103.6626915888367,225.3253831776734,True,4.021715949249419,3.819862092470791e-05,0.17307692307692307,0.05384615384615385,0.1423076923076923,0.6076923076923076,0.023076923076923078
NURSE,6B_1587569373,520,0.6200776125605574,0.3939846078037918,-0.12396005801974283,-0.5124597634762549,1.694790445402164,-5.893506979743056,0.017554672886947943,0.1314771623804681,0.3,True,0.03211900519803248,0.6143712634286249,0.33076923076923076,-316.5814776839753,-615.1629553679506,True,4.813483254102911,9.775676647050556e-07,0.03653846153846154,0.13846153846153847,0.3096153846153846,0.5153846153846153,0.0
NURSE,7E_1603292452,552,,,,,,,0.0,0.28871835029104886,0.3,False,,,,97.32583026880778,212.65166053761556,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,83_1603929757,1212,,,,,,,0.0,0.1791597381420688,0.09011010782176054,False,,,,-363.9526636380396,-709.9053272760792,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,CE_1586788313,545,4.236446518400103,2.0209257329796584,-2.3555828556152387,0.3377903013147156,1.2629681309281777,-24.0840828060841,0.004357517265874776,0.13616026291894967,0.3,True,-5.203486351882104,3.6552045979118355,0.01834862385321101,-312.79137759913306,-607.5827551982661,True,1.5447398671260697,0.06149913936247341,0.27706422018348625,0.20550458715596331,0.01834862385321101,0.4990825688073395,0.0
NURSE,DF_1594231189,374,,,,,,,0.0,0.6086465875285056,0.001,False,,,,344.0630469646567,706.1260939293134,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,E4_1587206108,518,,,,,,,0.0,0.17346268211544827,0.012236649952450607,False,,,,-172.08565148795455,-326.1713029759091,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,EG_1603463571,1160,,,,,,,0.0,0.47727760795642726,0.010747713218569923,False,,,,787.2873316931291,1592.5746633862582,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,F5_1594141473,481,,,,,,,0.0,0.11051300196779242,0.27077014978373076,False,,,,-376.1681120998678,-734.3362241997356,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594149654,70,1.8686840369564215,-0.6189454347264051,-0.6019752301235223,-0.5770647641271367,4.6789099044767894,-1.9482503079591762,0.0345413589846724,0.16548023774178283,0.3,True,3.838272390598794,1.8977992834834534,0.7571428571428571,-26.21758275787453,-34.43516551574906,True,1.3333886922779072,0.09364136424280106,0.0,0.02857142857142857,0.15714285714285714,0.7857142857142857,0.02857142857142857
NURSE,5C_1586886712,784,,,,,,,0.0,0.07791070604975142,0.1540873289366303,False,,,,-887.337388004738,-1756.674776009476,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,6B_1587585327,526,4.211282605402325,6.6434627108152995,-1.0262754040568207,-2.100268464512533,6.153944060577702,-10.079660335961677,0.0042762749708286155,0.27745178608855203,0.277013386116227,True,1.1297300175262048,4.337231271840276,0.2376425855513308,71.83597495660966,161.67194991321932,True,0.7877286962591487,0.21560785756879236,0.06463878326996197,0.23574144486692014,0.16539923954372623,0.5304182509505704,0.0038022813688212928
NURSE,6D_1594757863,94,,,,,,,0.0,0.34574390070199595,0.001,False,,,,33.189987296809825,84.37997459361965,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,7A_1587228286,566,,,,,,,0.0,0.11108105252419774,0.001,False,,,,-439.88448352727323,-861.7689670545465,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
