dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
EXAM,S7,412,,,,,,,0.0,0.01603569426710938,0.057206345456655296,False,,,,-1115.4538424174402,-2212.9076848348805,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S7,360,0.5853402394301377,0.9505005151763533,0.37880011577783984,-2.147943635087898,2.555708237030252,-46.25811965152339,0.0073633974874826895,0.09054336166356892,0.001,True,1.3940817193593338,0.030085687777224812,0.325,-352.8926472742522,-687.7852945485045,True,1.4907600553931892,0.06846002371668575,0.044444444444444446,0.23055555555555557,0.21666666666666667,0.49444444444444446,0.013888888888888888
EXAM,S8,596,-0.19273295411298236,0.5615356776207465,-0.03023436436744258,-0.6513141164877254,0.23232412820031995,16.833691692939414,0.016961303450949986,0.04950537707647423,0.016790760208695427,True,2.7796940153588,-0.577479853495263,0.7567114093959731,-944.1075953054253,-1870.2151906108506,True,4.917191467293632,5.70331990138544e-07,0.1174496644295302,0.12583892617449666,0.4463087248322148,0.1593959731543624,0.15100671140939598
EXAM,S8,359,,,,,,,0.0,0.011411501146711422,0.3,False,,,,-1093.4018194613393,-2168.8036389226786,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S8,332,-8.705182570743897,5.511752089970817,17.923142506900295,-21.791502989205153,-30.768622457109274,391.9458716149559,0.00034006800491714645,0.06612837308275776,0.07090151199679903,True,32.31026838421333,-16.58178609936661,0.6054216867469879,-429.3794380910983,-840.7588761821966,True,0.04844800306472506,0.4806945268678712,0.19879518072289157,0.1686746987951807,0.3614457831325301,0.1536144578313253,0.11746987951807229
EXAM,S9,473,-30.48469131518397,3.504453492675033,18.34730793741741,0.4447849157349469,-16.857388415337265,241.104788744862,0.0005901112514752985,0.18938268987907853,0.016876813634042635,True,32.12086593972171,-26.166038357121945,0.587737843551797,-115.6621668739805,-213.324333747961,True,0.3661854717373135,0.35719661306171824,0.2135306553911205,0.13107822410147993,0.386892177589852,0.11416490486257928,0.1543340380549683
EXAM,S9,422,,,,,,,0.0,0.013593092502198959,0.012924454644069987,False,,,,-1212.1663492376,-2406.3326984752,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S9,414,-14.37405405447529,1.008756714243458,3.497238260370301,0.5166614846661497,-19.117675183098896,179.43070800447532,0.0008910700167120887,0.07015204229666493,0.07509123200572489,True,11.339500686290123,-12.11178398947804,0.5024154589371981,-511.3567042915279,-1004.7134085830558,True,0.22048058591147165,0.41280385862092617,0.34782608695652173,0.12318840579710146,0.30676328502415456,0.026570048309178744,0.1956521739130435
NURSE,15_1594140175,260,-1.715300627144615,2.4906668878394576,0.2702435032024681,1.9735151081577982,-10.01552216895523,6.777758536744371,0.00475741903360819,0.10839587227849709,0.26688441506569704,True,-7.0109637782847365,0.14054342477412438,0.0,-207.98392465212163,-397.96784930424326,True,0.16815401824769596,0.4332984950766189,0.35384615384615387,0.14615384615384616,0.0,0.5,0.0
NURSE,15_1594149654,70,0.9363214816320624,0.24655486028921858,0.12773107039929976,-0.29821759118765123,2.0384643756506935,-10.110225990221952,0.06629676225661361,0.12154302814910364,0.3,True,0.1933063063106497,0.8528857223327304,0.2714285714285714,-47.5098399136153,-77.0196798272306,True,1.3961508851643212,0.08382408334842953,0.0,0.22857142857142856,0.2714285714285714,0.5,0.0
NURSE,15_1594213322,183,0.07449560502226574,0.028038187501464844,-0.06573027611141893,0.22257506959070883,0.80560278619449,-7.256167215324239,0.044623939019287656,0.11455381269116666,0.001,True,0.4969225103274263,0.16889200957753106,0.5081967213114754,-136.09451371035252,-254.18902742070503,True,1.4684048156195506,0.07189472810446947,0.060109289617486336,0.18032786885245902,0.24043715846994534,0.4644808743169399,0.0546448087431694
NURSE,15_1594220239,495,-0.3591270773569617,0.3459634183083765,0.47547675777991044,-0.1531732166932312,-1.946858165224157,2.8142066645266,0.03594269461652714,0.22762163463895232,0.2100407306993914,True,-0.4597670304096264,-0.36922501476829844,0.21818181818181817,-30.19920430060895,-42.3984086012179,True,3.172322032909568,0.0008038742655589937,0.2909090909090909,0.2080808080808081,0.00202020202020202,0.3474747474747475,0.15151515151515152
NURSE,15_1594238057,101,4.988311731546186,1.364678120163467,-0.7313912110222672,-1.891271220588695,-4.654948278593399,290.2061757401029,0.0048795742321474985,0.08612019622506267,0.001,True,-0.3033533695912322,4.095859023186124,0.19801980198019803,-103.30727947764353,-188.61455895528707,True,0.37384746258828194,0.3546843697994677,0.2376237623762376,0.26732673267326734,0.0,0.4752475247524752,0.019801980198019802
NURSE,15_1594298975,402,,,,,,,0.0,0.13464818090229227,0.3,False,,,,-235.04672601020144,-452.0934520204029,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594311202,465,,,,,,,0.0,0.11455563227721356,0.2161009337044377,False,,,,-346.95886258478225,-675.9177251695645,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1594325201,198,-0.2918631093801063,-0.1797581721757942,-0.22650502265836667,0.2396650740230016,-0.4194860697939693,1.6830914827404049,0.03045970216452374,0.08694908271350073,0.11553573905596286,True,0.34240941791363244,-0.21633630429034456,0.25252525252525254,-201.62832875989966,-385.2566575197993,True,1.0867143878035952,0.13926988954233344,0.2676767676767677,0.23232323232323232,0.005050505050505051,0.29797979797979796,0.19696969696969696
NURSE,15_1594380033,285,4.503377117678889,-8.885520519172825,1.7391138767803078,-3.835662989210558,2.375979508307897,-23.876639063063433,0.005298365272836084,0.32023112953665067,0.3,True,-7.6414966157525335,5.55192112443299,0.021052631578947368,79.58426042434849,177.16852084869697,True,0.7767926856848993,0.21897195845738898,0.23157894736842105,0.24912280701754386,0.017543859649122806,0.5017543859649123,0.0
NURSE,15_1595334888,251,,,,,,,0.0,0.15729983031061973,0.06974607699766097,False,,,,-107.66575361914055,-197.3315072382811,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1595347920,71,-3.9438574156228285,3.9462229362302503,3.4225706065017727,0.25498990149386125,34.15255461575119,-111.8756242658227,0.012921642368983273,0.24398367738653207,0.03082388569420886,True,-2.883696888708514,-2.1261462756479577,0.2676056338028169,0.5799206924887229,19.159841384977447,True,0.8913582553466178,0.18806436325535408,0.23943661971830985,0.19718309859154928,0.07042253521126761,0.352112676056338,0.14084507042253522
NURSE,15_1595360012,60,76.86746395713195,-13.93259006526608,-0.454376456411078,46.192442960960896,14.04602456596186,-298.42975053091436,0.0028102766889934526,0.31402339252249023,0.06031231597059824,True,-77.6984786251476,61.29405220396584,0.0,15.378393414275816,48.75678682855163,True,0.5127487280830775,0.3051492363062247,0.31666666666666665,0.18333333333333332,0.0,0.5,0.0
